Date_key,Date,Month,Year,Day
2289,2006-04-07,04,2006,07
2290,2006-04-08,04,2006,08
2291,2006-04-09,04,2006,09
2292,2006-04-10,04,2006,10
2293,2006-04-11,04,2006,11
2294,2006-04-12,04,2006,12
2295,2006-04-13,04,2006,13
2296,2006-04-14,04,2006,14
2297,2006-04-15,04,2006,15
2298,2006-04-16,04,2006,16
2299,2006-04-17,04,2006,17
2300,2006-04-18,04,2006,18
2301,2006-04-19,04,2006,19
2302,2006-04-20,04,2006,20
2303,2006-04-21,04,2006,21
2304,2006-04-22,04,2006,22
2305,2006-04-23,04,2006,23
2306,2006-04-24,04,2006,24
2307,2006-04-25,04,2006,25
2308,2006-04-26,04,2006,26
2309,2006-04-27,04,2006,27
2310,2006-04-28,04,2006,28
2311,2006-04-29,04,2006,29
2312,2006-04-30,04,2006,30
2313,2006-05-01,05,2006,01
2314,2006-05-02,05,2006,02
2315,2006-05-03,05,2006,03
2316,2006-05-04,05,2006,04
2317,2006-05-05,05,2006,05
2318,2006-05-06,05,2006,06
2319,2006-05-07,05,2006,07
2320,2006-05-08,05,2006,08
2321,2006-05-09,05,2006,09
2322,2006-05-10,05,2006,10
2323,2006-05-11,05,2006,11
2324,2006-05-12,05,2006,12
2325,2006-05-13,05,2006,13
2326,2006-05-14,05,2006,14
2327,2006-05-15,05,2006,15
2328,2006-05-16,05,2006,16
2329,2006-05-17,05,2006,17
2330,2006-05-18,05,2006,18
2331,2006-05-19,05,2006,19
2332,2006-05-20,05,2006,20
2333,2006-05-21,05,2006,21
2334,2006-05-22,05,2006,22
2335,2006-05-23,05,2006,23
2336,2006-05-24,05,2006,24
2337,2006-05-25,05,2006,25
2338,2006-05-26,05,2006,26
2339,2006-05-27,05,2006,27
2340,2006-05-28,05,2006,28
2341,2006-05-29,05,2006,29
2342,2006-05-30,05,2006,30
2343,2006-05-31,05,2006,31
2344,2006-06-01,06,2006,01
2345,2006-06-02,06,2006,02
2346,2006-06-03,06,2006,03
2347,2006-06-04,06,2006,04
2348,2006-06-05,06,2006,05
2349,2006-06-06,06,2006,06
2350,2006-06-07,06,2006,07
2351,2006-06-08,06,2006,08
2352,2006-06-09,06,2006,09
2353,2006-06-10,06,2006,10
2354,2006-06-11,06,2006,11
2355,2006-06-12,06,2006,12
2356,2006-06-13,06,2006,13
2357,2006-06-14,06,2006,14
2358,2006-06-15,06,2006,15
2359,2006-06-16,06,2006,16
2360,2006-06-17,06,2006,17
2361,2006-06-18,06,2006,18
2362,2006-06-19,06,2006,19
2363,2006-06-20,06,2006,20
2364,2006-06-21,06,2006,21
2365,2006-06-22,06,2006,22
2366,2006-06-23,06,2006,23
2367,2006-06-24,06,2006,24
2368,2006-06-25,06,2006,25
2369,2006-06-26,06,2006,26
2370,2006-06-27,06,2006,27
2371,2006-06-28,06,2006,28
2372,2006-06-29,06,2006,29
2373,2006-06-30,06,2006,30
2374,2006-07-01,07,2006,01
2375,2006-07-02,07,2006,02
2376,2006-07-03,07,2006,03
2377,2006-07-04,07,2006,04
2378,2006-07-05,07,2006,05
2379,2006-07-06,07,2006,06
2380,2006-07-07,07,2006,07
2381,2006-07-08,07,2006,08
2382,2006-07-09,07,2006,09
2383,2006-07-10,07,2006,10
2384,2006-07-11,07,2006,11
2385,2006-07-12,07,2006,12
2386,2006-07-13,07,2006,13
2387,2006-07-14,07,2006,14
2388,2006-07-15,07,2006,15
2389,2006-07-16,07,2006,16
2390,2006-07-17,07,2006,17
2391,2006-07-18,07,2006,18
2392,2006-07-19,07,2006,19
2393,2006-07-20,07,2006,20
2394,2006-07-21,07,2006,21
2395,2006-07-22,07,2006,22
2396,2006-07-23,07,2006,23
2397,2006-07-24,07,2006,24
2398,2006-07-25,07,2006,25
2399,2006-07-26,07,2006,26
2400,2006-07-27,07,2006,27
2401,2006-07-28,07,2006,28
2402,2006-07-29,07,2006,29
2403,2006-07-30,07,2006,30
2404,2006-07-31,07,2006,31
2405,2006-08-01,08,2006,01
2406,2006-08-02,08,2006,02
2407,2006-08-03,08,2006,03
2408,2006-08-04,08,2006,04
2409,2006-08-05,08,2006,05
2410,2006-08-06,08,2006,06
2411,2006-08-07,08,2006,07
2412,2006-08-08,08,2006,08
2413,2006-08-09,08,2006,09
2414,2006-08-10,08,2006,10
2415,2006-08-11,08,2006,11
2416,2006-08-12,08,2006,12
2417,2006-08-13,08,2006,13
2418,2006-08-14,08,2006,14
2419,2006-08-15,08,2006,15
2420,2006-08-16,08,2006,16
2421,2006-08-17,08,2006,17
2422,2006-08-18,08,2006,18
2423,2006-08-19,08,2006,19
2424,2006-08-20,08,2006,20
2425,2006-08-21,08,2006,21
2426,2006-08-22,08,2006,22
2427,2006-08-23,08,2006,23
2428,2006-08-24,08,2006,24
2429,2006-08-25,08,2006,25
2430,2006-08-26,08,2006,26
2431,2006-08-27,08,2006,27
2432,2006-08-28,08,2006,28
2433,2006-08-29,08,2006,29
2434,2006-08-30,08,2006,30
2435,2006-08-31,08,2006,31
2436,2006-09-01,09,2006,01
2437,2006-09-02,09,2006,02
2438,2006-09-03,09,2006,03
2439,2006-09-04,09,2006,04
2440,2006-09-05,09,2006,05
2441,2006-09-06,09,2006,06
2442,2006-09-07,09,2006,07
2443,2006-09-08,09,2006,08
2444,2006-09-09,09,2006,09
2445,2006-09-10,09,2006,10
2446,2006-09-11,09,2006,11
2447,2006-09-12,09,2006,12
2448,2006-09-13,09,2006,13
2449,2006-09-14,09,2006,14
2450,2006-09-15,09,2006,15
2451,2006-09-16,09,2006,16
2452,2006-09-17,09,2006,17
2453,2006-09-18,09,2006,18
2454,2006-09-19,09,2006,19
2455,2006-09-20,09,2006,20
2456,2006-09-21,09,2006,21
2457,2006-09-22,09,2006,22
2458,2006-09-23,09,2006,23
2459,2006-09-24,09,2006,24
2460,2006-09-25,09,2006,25
2461,2006-09-26,09,2006,26
2462,2006-09-27,09,2006,27
2463,2006-09-28,09,2006,28
2464,2006-09-29,09,2006,29
2465,2006-09-30,09,2006,30
2466,2006-10-01,10,2006,01
2467,2006-10-02,10,2006,02
2468,2006-10-03,10,2006,03
2469,2006-10-04,10,2006,04
2470,2006-10-05,10,2006,05
2471,2006-10-06,10,2006,06
2472,2006-10-07,10,2006,07
2473,2006-10-08,10,2006,08
2474,2006-10-09,10,2006,09
2475,2006-10-10,10,2006,10
2476,2006-10-11,10,2006,11
2477,2006-10-12,10,2006,12
2478,2006-10-13,10,2006,13
2479,2006-10-14,10,2006,14
2480,2006-10-15,10,2006,15
2481,2006-10-16,10,2006,16
2482,2006-10-17,10,2006,17
2483,2006-10-18,10,2006,18
2484,2006-10-19,10,2006,19
2485,2006-10-20,10,2006,20
2486,2006-10-21,10,2006,21
2487,2006-10-22,10,2006,22
2488,2006-10-23,10,2006,23
2489,2006-10-24,10,2006,24
2490,2006-10-25,10,2006,25
2491,2006-10-26,10,2006,26
2492,2006-10-27,10,2006,27
2493,2006-10-28,10,2006,28
2494,2006-10-29,10,2006,29
2495,2006-10-30,10,2006,30
2496,2006-10-31,10,2006,31
2497,2006-11-01,11,2006,01
2498,2006-11-02,11,2006,02
2499,2006-11-03,11,2006,03
2500,2006-11-04,11,2006,04
2501,2006-11-05,11,2006,05
2502,2006-11-06,11,2006,06
2503,2006-11-07,11,2006,07
2504,2006-11-08,11,2006,08
2505,2006-11-09,11,2006,09
2506,2006-11-10,11,2006,10
2507,2006-11-11,11,2006,11
2508,2006-11-12,11,2006,12
2509,2006-11-13,11,2006,13
2510,2006-11-14,11,2006,14
2511,2006-11-15,11,2006,15
2512,2006-11-16,11,2006,16
2513,2006-11-17,11,2006,17
2514,2006-11-18,11,2006,18
2515,2006-11-19,11,2006,19
2516,2006-11-20,11,2006,20
2517,2006-11-21,11,2006,21
2518,2006-11-22,11,2006,22
2519,2006-11-23,11,2006,23
2520,2006-11-24,11,2006,24
2521,2006-11-25,11,2006,25
2522,2006-11-26,11,2006,26
2523,2006-11-27,11,2006,27
2524,2006-11-28,11,2006,28
2525,2006-11-29,11,2006,29
2526,2006-11-30,11,2006,30
2527,2006-12-01,12,2006,01
2528,2006-12-02,12,2006,02
2529,2006-12-03,12,2006,03
2530,2006-12-04,12,2006,04
2531,2006-12-05,12,2006,05
2532,2006-12-06,12,2006,06
2533,2006-12-07,12,2006,07
2534,2006-12-08,12,2006,08
2535,2006-12-09,12,2006,09
2536,2006-12-10,12,2006,10
2537,2006-12-11,12,2006,11
2538,2006-12-12,12,2006,12
2539,2006-12-13,12,2006,13
2540,2006-12-14,12,2006,14
2541,2006-12-15,12,2006,15
2542,2006-12-16,12,2006,16
2543,2006-12-17,12,2006,17
2544,2006-12-18,12,2006,18
2545,2006-12-19,12,2006,19
2546,2006-12-20,12,2006,20
2547,2006-12-21,12,2006,21
2548,2006-12-22,12,2006,22
2549,2006-12-23,12,2006,23
2550,2006-12-24,12,2006,24
2551,2006-12-25,12,2006,25
2552,2006-12-26,12,2006,26
2553,2006-12-27,12,2006,27
2554,2006-12-28,12,2006,28
2555,2006-12-29,12,2006,29
2556,2006-12-30,12,2006,30
2557,2006-12-31,12,2006,31
2558,2007-01-01,01,2007,01
2559,2007-01-02,01,2007,02
2560,2007-01-03,01,2007,03
2561,2007-01-04,01,2007,04
2562,2007-01-05,01,2007,05
2563,2007-01-06,01,2007,06
2564,2007-01-07,01,2007,07
2565,2007-01-08,01,2007,08
2566,2007-01-09,01,2007,09
2567,2007-01-10,01,2007,10
2568,2007-01-11,01,2007,11
2569,2007-01-12,01,2007,12
2570,2007-01-13,01,2007,13
2571,2007-01-14,01,2007,14
2572,2007-01-15,01,2007,15
2573,2007-01-16,01,2007,16
2574,2007-01-17,01,2007,17
2575,2007-01-18,01,2007,18
2576,2007-01-19,01,2007,19
2577,2007-01-20,01,2007,20
2578,2007-01-21,01,2007,21
2579,2007-01-22,01,2007,22
2580,2007-01-23,01,2007,23
2581,2007-01-24,01,2007,24
2582,2007-01-25,01,2007,25
2583,2007-01-26,01,2007,26
2584,2007-01-27,01,2007,27
2585,2007-01-28,01,2007,28
2586,2007-01-29,01,2007,29
2587,2007-01-30,01,2007,30
2588,2007-01-31,01,2007,31
2589,2007-02-01,02,2007,01
2590,2007-02-02,02,2007,02
2591,2007-02-03,02,2007,03
2592,2007-02-04,02,2007,04
2593,2007-02-05,02,2007,05
2594,2007-02-06,02,2007,06
2595,2007-02-07,02,2007,07
2596,2007-02-08,02,2007,08
2597,2007-02-09,02,2007,09
2598,2007-02-10,02,2007,10
2599,2007-02-11,02,2007,11
2600,2007-02-12,02,2007,12
2601,2007-02-13,02,2007,13
2602,2007-02-14,02,2007,14
2603,2007-02-15,02,2007,15
2604,2007-02-16,02,2007,16
2605,2007-02-17,02,2007,17
2606,2007-02-18,02,2007,18
2607,2007-02-19,02,2007,19
2608,2007-02-20,02,2007,20
2609,2007-02-21,02,2007,21
2610,2007-02-22,02,2007,22
2611,2007-02-23,02,2007,23
2612,2007-02-24,02,2007,24
2613,2007-02-25,02,2007,25
2614,2007-02-26,02,2007,26
2615,2007-02-27,02,2007,27
2616,2007-02-28,02,2007,28
2617,2007-03-01,03,2007,01
2618,2007-03-02,03,2007,02
2619,2007-03-03,03,2007,03
2620,2007-03-04,03,2007,04
2621,2007-03-05,03,2007,05
2622,2007-03-06,03,2007,06
2623,2007-03-07,03,2007,07
2624,2007-03-08,03,2007,08
2625,2007-03-09,03,2007,09
2626,2007-03-10,03,2007,10
2627,2007-03-11,03,2007,11
2628,2007-03-12,03,2007,12
2629,2007-03-13,03,2007,13
2630,2007-03-14,03,2007,14
2631,2007-03-15,03,2007,15
2632,2007-03-16,03,2007,16
2633,2007-03-17,03,2007,17
2634,2007-03-18,03,2007,18
2635,2007-03-19,03,2007,19
2636,2007-03-20,03,2007,20
2637,2007-03-21,03,2007,21
2638,2007-03-22,03,2007,22
2639,2007-03-23,03,2007,23
2640,2007-03-24,03,2007,24
2641,2007-03-25,03,2007,25
2642,2007-03-26,03,2007,26
2643,2007-03-27,03,2007,27
2644,2007-03-28,03,2007,28
2645,2007-03-29,03,2007,29
2646,2007-03-30,03,2007,30
2647,2007-03-31,03,2007,31
2648,2007-04-01,04,2007,01
2649,2007-04-02,04,2007,02
2650,2007-04-03,04,2007,03
2651,2007-04-04,04,2007,04
2652,2007-04-05,04,2007,05
2653,2007-04-06,04,2007,06
2654,2007-04-07,04,2007,07
2655,2007-04-08,04,2007,08
2656,2007-04-09,04,2007,09
2657,2007-04-10,04,2007,10
2658,2007-04-11,04,2007,11
2659,2007-04-12,04,2007,12
2660,2007-04-13,04,2007,13
2661,2007-04-14,04,2007,14
2662,2007-04-15,04,2007,15
2663,2007-04-16,04,2007,16
2664,2007-04-17,04,2007,17
2665,2007-04-18,04,2007,18
2666,2007-04-19,04,2007,19
2667,2007-04-20,04,2007,20
2668,2007-04-21,04,2007,21
2669,2007-04-22,04,2007,22
2670,2007-04-23,04,2007,23
2671,2007-04-24,04,2007,24
2672,2007-04-25,04,2007,25
2673,2007-04-26,04,2007,26
2674,2007-04-27,04,2007,27
2675,2007-04-28,04,2007,28
2676,2007-04-29,04,2007,29
2677,2007-04-30,04,2007,30
2678,2007-05-01,05,2007,01
2679,2007-05-02,05,2007,02
2680,2007-05-03,05,2007,03
2681,2007-05-04,05,2007,04
2682,2007-05-05,05,2007,05
2683,2007-05-06,05,2007,06
2684,2007-05-07,05,2007,07
2685,2007-05-08,05,2007,08
2686,2007-05-09,05,2007,09
2687,2007-05-10,05,2007,10
2688,2007-05-11,05,2007,11
2689,2007-05-12,05,2007,12
2690,2007-05-13,05,2007,13
2691,2007-05-14,05,2007,14
2692,2007-05-15,05,2007,15
2693,2007-05-16,05,2007,16
2694,2007-05-17,05,2007,17
2695,2007-05-18,05,2007,18
2696,2007-05-19,05,2007,19
2697,2007-05-20,05,2007,20
2698,2007-05-21,05,2007,21
2699,2007-05-22,05,2007,22
2700,2007-05-23,05,2007,23
2701,2007-05-24,05,2007,24
2702,2007-05-25,05,2007,25
2703,2007-05-26,05,2007,26
2704,2007-05-27,05,2007,27
2705,2007-05-28,05,2007,28
2706,2007-05-29,05,2007,29
2707,2007-05-30,05,2007,30
2708,2007-05-31,05,2007,31
2709,2007-06-01,06,2007,01
2710,2007-06-02,06,2007,02
2711,2007-06-03,06,2007,03
2712,2007-06-04,06,2007,04
2713,2007-06-05,06,2007,05
2714,2007-06-06,06,2007,06
2715,2007-06-07,06,2007,07
2716,2007-06-08,06,2007,08
2717,2007-06-09,06,2007,09
2718,2007-06-10,06,2007,10
2719,2007-06-11,06,2007,11
2720,2007-06-12,06,2007,12
2721,2007-06-13,06,2007,13
2722,2007-06-14,06,2007,14
2723,2007-06-15,06,2007,15
2724,2007-06-16,06,2007,16
2725,2007-06-17,06,2007,17
2726,2007-06-18,06,2007,18
2727,2007-06-19,06,2007,19
2728,2007-06-20,06,2007,20
2729,2007-06-21,06,2007,21
2730,2007-06-22,06,2007,22
2731,2007-06-23,06,2007,23
2732,2007-06-24,06,2007,24
2733,2007-06-25,06,2007,25
2734,2007-06-26,06,2007,26
2735,2007-06-27,06,2007,27
2736,2007-06-28,06,2007,28
2737,2007-06-29,06,2007,29
2738,2007-06-30,06,2007,30
2739,2007-07-01,07,2007,01
2740,2007-07-02,07,2007,02
2741,2007-07-03,07,2007,03
2742,2007-07-04,07,2007,04
2743,2007-07-05,07,2007,05
2744,2007-07-06,07,2007,06
2745,2007-07-07,07,2007,07
2746,2007-07-08,07,2007,08
2747,2007-07-09,07,2007,09
2748,2007-07-10,07,2007,10
2749,2007-07-11,07,2007,11
2750,2007-07-12,07,2007,12
2751,2007-07-13,07,2007,13
2752,2007-07-14,07,2007,14
2753,2007-07-15,07,2007,15
2754,2007-07-16,07,2007,16
2755,2007-07-17,07,2007,17
2756,2007-07-18,07,2007,18
2757,2007-07-19,07,2007,19
2758,2007-07-20,07,2007,20
2759,2007-07-21,07,2007,21
2760,2007-07-22,07,2007,22
2761,2007-07-23,07,2007,23
2762,2007-07-24,07,2007,24
2763,2007-07-25,07,2007,25
2764,2007-07-26,07,2007,26
2765,2007-07-27,07,2007,27
2766,2007-07-28,07,2007,28
2767,2007-07-29,07,2007,29
2768,2007-07-30,07,2007,30
2769,2007-07-31,07,2007,31
2770,2007-08-01,08,2007,01
2771,2007-08-02,08,2007,02
2772,2007-08-03,08,2007,03
2773,2007-08-04,08,2007,04
2774,2007-08-05,08,2007,05
2775,2007-08-06,08,2007,06
2776,2007-08-07,08,2007,07
2777,2007-08-08,08,2007,08
2778,2007-08-09,08,2007,09
2779,2007-08-10,08,2007,10
2780,2007-08-11,08,2007,11
2781,2007-08-12,08,2007,12
2782,2007-08-13,08,2007,13
2783,2007-08-14,08,2007,14
2784,2007-08-15,08,2007,15
2785,2007-08-16,08,2007,16
2786,2007-08-17,08,2007,17
2787,2007-08-18,08,2007,18
2788,2007-08-19,08,2007,19
2789,2007-08-20,08,2007,20
2790,2007-08-21,08,2007,21
2791,2007-08-22,08,2007,22
2792,2007-08-23,08,2007,23
2793,2007-08-24,08,2007,24
2794,2007-08-25,08,2007,25
2795,2007-08-26,08,2007,26
2796,2007-08-27,08,2007,27
2797,2007-08-28,08,2007,28
2798,2007-08-29,08,2007,29
2799,2007-08-30,08,2007,30
2800,2007-08-31,08,2007,31
2801,2007-09-01,09,2007,01
2802,2007-09-02,09,2007,02
2803,2007-09-03,09,2007,03
2804,2007-09-04,09,2007,04
2805,2007-09-05,09,2007,05
2806,2007-09-06,09,2007,06
2807,2007-09-07,09,2007,07
2808,2007-09-08,09,2007,08
2809,2007-09-09,09,2007,09
2810,2007-09-10,09,2007,10
2811,2007-09-11,09,2007,11
2812,2007-09-12,09,2007,12
2813,2007-09-13,09,2007,13
2814,2007-09-14,09,2007,14
2815,2007-09-15,09,2007,15
2816,2007-09-16,09,2007,16
2817,2007-09-17,09,2007,17
2818,2007-09-18,09,2007,18
2819,2007-09-19,09,2007,19
2820,2007-09-20,09,2007,20
2821,2007-09-21,09,2007,21
2822,2007-09-22,09,2007,22
2823,2007-09-23,09,2007,23
2824,2007-09-24,09,2007,24
2825,2007-09-25,09,2007,25
2826,2007-09-26,09,2007,26
2827,2007-09-27,09,2007,27
2828,2007-09-28,09,2007,28
2829,2007-09-29,09,2007,29
2830,2007-09-30,09,2007,30
2831,2007-10-01,10,2007,01
2832,2007-10-02,10,2007,02
2833,2007-10-03,10,2007,03
2834,2007-10-04,10,2007,04
2835,2007-10-05,10,2007,05
2836,2007-10-06,10,2007,06
2837,2007-10-07,10,2007,07
2838,2007-10-08,10,2007,08
2839,2007-10-09,10,2007,09
2840,2007-10-10,10,2007,10
2841,2007-10-11,10,2007,11
2842,2007-10-12,10,2007,12
2843,2007-10-13,10,2007,13
2844,2007-10-14,10,2007,14
2845,2007-10-15,10,2007,15
2846,2007-10-16,10,2007,16
2847,2007-10-17,10,2007,17
2848,2007-10-18,10,2007,18
2849,2007-10-19,10,2007,19
2850,2007-10-20,10,2007,20
2851,2007-10-21,10,2007,21
2852,2007-10-22,10,2007,22
2853,2007-10-23,10,2007,23
2854,2007-10-24,10,2007,24
2855,2007-10-25,10,2007,25
2856,2007-10-26,10,2007,26
2857,2007-10-27,10,2007,27
2858,2007-10-28,10,2007,28
2859,2007-10-29,10,2007,29
2860,2007-10-30,10,2007,30
2861,2007-10-31,10,2007,31
2862,2007-11-01,11,2007,01
2863,2007-11-02,11,2007,02
2864,2007-11-03,11,2007,03
2865,2007-11-04,11,2007,04
2866,2007-11-05,11,2007,05
2867,2007-11-06,11,2007,06
2868,2007-11-07,11,2007,07
2869,2007-11-08,11,2007,08
2870,2007-11-09,11,2007,09
2871,2007-11-10,11,2007,10
2872,2007-11-11,11,2007,11
2873,2007-11-12,11,2007,12
2874,2007-11-13,11,2007,13
2875,2007-11-14,11,2007,14
2876,2007-11-15,11,2007,15
2877,2007-11-16,11,2007,16
2878,2007-11-17,11,2007,17
2879,2007-11-18,11,2007,18
2880,2007-11-19,11,2007,19
2881,2007-11-20,11,2007,20
2882,2007-11-21,11,2007,21
2883,2007-11-22,11,2007,22
2884,2007-11-23,11,2007,23
2885,2007-11-24,11,2007,24
2886,2007-11-25,11,2007,25
2887,2007-11-26,11,2007,26
2888,2007-11-27,11,2007,27
2889,2007-11-28,11,2007,28
2890,2007-11-29,11,2007,29
2891,2007-11-30,11,2007,30
2892,2007-12-01,12,2007,01
2893,2007-12-02,12,2007,02
2894,2007-12-03,12,2007,03
2895,2007-12-04,12,2007,04
2896,2007-12-05,12,2007,05
2897,2007-12-06,12,2007,06
2898,2007-12-07,12,2007,07
2899,2007-12-08,12,2007,08
2900,2007-12-09,12,2007,09
2901,2007-12-10,12,2007,10
2902,2007-12-11,12,2007,11
2903,2007-12-12,12,2007,12
2904,2007-12-13,12,2007,13
2905,2007-12-14,12,2007,14
2906,2007-12-15,12,2007,15
2907,2007-12-16,12,2007,16
2908,2007-12-17,12,2007,17
2909,2007-12-18,12,2007,18
2910,2007-12-19,12,2007,19
2911,2007-12-20,12,2007,20
2912,2007-12-21,12,2007,21
2913,2007-12-22,12,2007,22
2914,2007-12-23,12,2007,23
2915,2007-12-24,12,2007,24
2916,2007-12-25,12,2007,25
2917,2007-12-26,12,2007,26
2918,2007-12-27,12,2007,27
2919,2007-12-28,12,2007,28
2920,2007-12-29,12,2007,29
2921,2007-12-30,12,2007,30
2922,2007-12-31,12,2007,31
2923,2008-01-01,01,2008,01
2924,2008-01-02,01,2008,02
2925,2008-01-03,01,2008,03
2926,2008-01-04,01,2008,04
2927,2008-01-05,01,2008,05
2928,2008-01-06,01,2008,06
2929,2008-01-07,01,2008,07
2930,2008-01-08,01,2008,08
2931,2008-01-09,01,2008,09
2932,2008-01-10,01,2008,10
2933,2008-01-11,01,2008,11
2934,2008-01-12,01,2008,12
2935,2008-01-13,01,2008,13
2936,2008-01-14,01,2008,14
2937,2008-01-15,01,2008,15
2938,2008-01-16,01,2008,16
2939,2008-01-17,01,2008,17
2940,2008-01-18,01,2008,18
2941,2008-01-19,01,2008,19
2942,2008-01-20,01,2008,20
2943,2008-01-21,01,2008,21
2944,2008-01-22,01,2008,22
2945,2008-01-23,01,2008,23
2946,2008-01-24,01,2008,24
2947,2008-01-25,01,2008,25
2948,2008-01-26,01,2008,26
2949,2008-01-27,01,2008,27
2950,2008-01-28,01,2008,28
2951,2008-01-29,01,2008,29
2952,2008-01-30,01,2008,30
2953,2008-01-31,01,2008,31
2954,2008-02-01,02,2008,01
2955,2008-02-02,02,2008,02
2956,2008-02-03,02,2008,03
2957,2008-02-04,02,2008,04
2958,2008-02-05,02,2008,05
2959,2008-02-06,02,2008,06
2960,2008-02-07,02,2008,07
2961,2008-02-08,02,2008,08
2962,2008-02-09,02,2008,09
2963,2008-02-10,02,2008,10
2964,2008-02-11,02,2008,11
2965,2008-02-12,02,2008,12
2966,2008-02-13,02,2008,13
2967,2008-02-14,02,2008,14
2968,2008-02-15,02,2008,15
2969,2008-02-16,02,2008,16
2970,2008-02-17,02,2008,17
2971,2008-02-18,02,2008,18
2972,2008-02-19,02,2008,19
2973,2008-02-20,02,2008,20
2974,2008-02-21,02,2008,21
2975,2008-02-22,02,2008,22
2976,2008-02-23,02,2008,23
2977,2008-02-24,02,2008,24
2978,2008-02-25,02,2008,25
2979,2008-02-26,02,2008,26
2980,2008-02-27,02,2008,27
2981,2008-02-28,02,2008,28
2982,2008-02-29,02,2008,29
2983,2008-03-01,03,2008,01
2984,2008-03-02,03,2008,02
2985,2008-03-03,03,2008,03
2986,2008-03-04,03,2008,04
2987,2008-03-05,03,2008,05
2988,2008-03-06,03,2008,06
2989,2008-03-07,03,2008,07
2990,2008-03-08,03,2008,08
2991,2008-03-09,03,2008,09
2992,2008-03-10,03,2008,10
2993,2008-03-11,03,2008,11
2994,2008-03-12,03,2008,12
2995,2008-03-13,03,2008,13
2996,2008-03-14,03,2008,14
2997,2008-03-15,03,2008,15
2998,2008-03-16,03,2008,16
2999,2008-03-17,03,2008,17
3000,2008-03-18,03,2008,18
3001,2008-03-19,03,2008,19
3002,2008-03-20,03,2008,20
3003,2008-03-21,03,2008,21
3004,2008-03-22,03,2008,22
3005,2008-03-23,03,2008,23
3006,2008-03-24,03,2008,24
3007,2008-03-25,03,2008,25
3008,2008-03-26,03,2008,26
3009,2008-03-27,03,2008,27
3010,2008-03-28,03,2008,28
3011,2008-03-29,03,2008,29
3012,2008-03-30,03,2008,30
3013,2008-03-31,03,2008,31
3014,2008-04-01,04,2008,01
3015,2008-04-02,04,2008,02
3016,2008-04-03,04,2008,03
3017,2008-04-04,04,2008,04
3018,2008-04-05,04,2008,05
3019,2008-04-06,04,2008,06
3020,2008-04-07,04,2008,07
3021,2008-04-08,04,2008,08
3022,2008-04-09,04,2008,09
3023,2008-04-10,04,2008,10
3024,2008-04-11,04,2008,11
3025,2008-04-12,04,2008,12
3026,2008-04-13,04,2008,13
3027,2008-04-14,04,2008,14
3028,2008-04-15,04,2008,15
3029,2008-04-16,04,2008,16
3030,2008-04-17,04,2008,17
3031,2008-04-18,04,2008,18
3032,2008-04-19,04,2008,19
3033,2008-04-20,04,2008,20
3034,2008-04-21,04,2008,21
3035,2008-04-22,04,2008,22
3036,2008-04-23,04,2008,23
3037,2008-04-24,04,2008,24
3038,2008-04-25,04,2008,25
3039,2008-04-26,04,2008,26
3040,2008-04-27,04,2008,27
3041,2008-04-28,04,2008,28
3042,2008-04-29,04,2008,29
3043,2008-04-30,04,2008,30
3044,2008-05-01,05,2008,01
3045,2008-05-02,05,2008,02
3046,2008-05-03,05,2008,03
3047,2008-05-04,05,2008,04
3048,2008-05-05,05,2008,05
3049,2008-05-06,05,2008,06
3050,2008-05-07,05,2008,07
3051,2008-05-08,05,2008,08
3052,2008-05-09,05,2008,09
3053,2008-05-10,05,2008,10
3054,2008-05-11,05,2008,11
3055,2008-05-12,05,2008,12
3056,2008-05-13,05,2008,13
3057,2008-05-14,05,2008,14
3058,2008-05-15,05,2008,15
3059,2008-05-16,05,2008,16
3060,2008-05-17,05,2008,17
3061,2008-05-18,05,2008,18
3062,2008-05-19,05,2008,19
3063,2008-05-20,05,2008,20
3064,2008-05-21,05,2008,21
3065,2008-05-22,05,2008,22
3066,2008-05-23,05,2008,23
3067,2008-05-24,05,2008,24
3068,2008-05-25,05,2008,25
3069,2008-05-26,05,2008,26
3070,2008-05-27,05,2008,27
3071,2008-05-28,05,2008,28
3072,2008-05-29,05,2008,29
3073,2008-05-30,05,2008,30
3074,2008-05-31,05,2008,31
3075,2008-06-01,06,2008,01
3076,2008-06-02,06,2008,02
3077,2008-06-03,06,2008,03
3078,2008-06-04,06,2008,04
3079,2008-06-05,06,2008,05
3080,2008-06-06,06,2008,06
3081,2008-06-07,06,2008,07
3082,2008-06-08,06,2008,08
3083,2008-06-09,06,2008,09
3084,2008-06-10,06,2008,10
3085,2008-06-11,06,2008,11
3086,2008-06-12,06,2008,12
3087,2008-06-13,06,2008,13
3088,2008-06-14,06,2008,14
3089,2008-06-15,06,2008,15
3090,2008-06-16,06,2008,16
3091,2008-06-17,06,2008,17
3092,2008-06-18,06,2008,18
3093,2008-06-19,06,2008,19
3094,2008-06-20,06,2008,20
3095,2008-06-21,06,2008,21
3096,2008-06-22,06,2008,22
3097,2008-06-23,06,2008,23
3098,2008-06-24,06,2008,24
3099,2008-06-25,06,2008,25
3100,2008-06-26,06,2008,26
3101,2008-06-27,06,2008,27
3102,2008-06-28,06,2008,28
3103,2008-06-29,06,2008,29
3104,2008-06-30,06,2008,30
3105,2008-07-01,07,2008,01
3106,2008-07-02,07,2008,02
3107,2008-07-03,07,2008,03
3108,2008-07-04,07,2008,04
3109,2008-07-05,07,2008,05
3110,2008-07-06,07,2008,06
