id_date,Date,Day,Month,Year
2240,2006-05-21,21,05,2006
2241,2006-05-22,22,05,2006
2242,2006-05-23,23,05,2006
2243,2006-05-24,24,05,2006
2244,2006-05-25,25,05,2006
2245,2006-05-26,26,05,2006
2246,2006-05-27,27,05,2006
2247,2006-05-28,28,05,2006
2248,2006-05-29,29,05,2006
2249,2006-05-30,30,05,2006
2250,2006-05-31,31,05,2006
2251,2006-06-01,01,06,2006
2252,2006-06-02,02,06,2006
2253,2006-06-03,03,06,2006
2254,2006-06-04,04,06,2006
2255,2006-06-05,05,06,2006
2256,2006-06-06,06,06,2006
2257,2006-06-07,07,06,2006
2258,2006-06-08,08,06,2006
2259,2006-06-09,09,06,2006
2260,2006-06-10,10,06,2006
2261,2006-06-11,11,06,2006
2262,2006-06-12,12,06,2006
2263,2006-06-13,13,06,2006
2264,2006-06-14,14,06,2006
2265,2006-06-15,15,06,2006
2266,2006-06-16,16,06,2006
2267,2006-06-17,17,06,2006
2268,2006-06-18,18,06,2006
2269,2006-06-19,19,06,2006
2270,2006-06-20,20,06,2006
2271,2006-06-21,21,06,2006
2272,2006-06-22,22,06,2006
2273,2006-06-23,23,06,2006
2274,2006-06-24,24,06,2006
2275,2006-06-25,25,06,2006
2276,2006-06-26,26,06,2006
2277,2006-06-27,27,06,2006
2278,2006-06-28,28,06,2006
2279,2006-06-29,29,06,2006
2280,2006-06-30,30,06,2006
2281,2006-07-01,01,07,2006
2282,2006-07-02,02,07,2006
2283,2006-07-03,03,07,2006
2284,2006-07-04,04,07,2006
2285,2006-07-05,05,07,2006
2286,2006-07-06,06,07,2006
2287,2006-07-07,07,07,2006
2288,2006-07-08,08,07,2006
2289,2006-07-09,09,07,2006
2290,2006-07-10,10,07,2006
2291,2006-07-11,11,07,2006
2292,2006-07-12,12,07,2006
2293,2006-07-13,13,07,2006
2294,2006-07-14,14,07,2006
2295,2006-07-15,15,07,2006
2296,2006-07-16,16,07,2006
2297,2006-07-17,17,07,2006
2298,2006-07-18,18,07,2006
2299,2006-07-19,19,07,2006
2300,2006-07-20,20,07,2006
2301,2006-07-21,21,07,2006
2302,2006-07-22,22,07,2006
2303,2006-07-23,23,07,2006
2304,2006-07-24,24,07,2006
2305,2006-07-25,25,07,2006
2306,2006-07-26,26,07,2006
2307,2006-07-27,27,07,2006
2308,2006-07-28,28,07,2006
2309,2006-07-29,29,07,2006
2310,2006-07-30,30,07,2006
2311,2006-07-31,31,07,2006
2312,2006-08-01,01,08,2006
2313,2006-08-02,02,08,2006
2314,2006-08-03,03,08,2006
2315,2006-08-04,04,08,2006
2316,2006-08-05,05,08,2006
2317,2006-08-06,06,08,2006
2318,2006-08-07,07,08,2006
2319,2006-08-08,08,08,2006
2320,2006-08-09,09,08,2006
2321,2006-08-10,10,08,2006
2322,2006-08-11,11,08,2006
2323,2006-08-12,12,08,2006
2324,2006-08-13,13,08,2006
2325,2006-08-14,14,08,2006
2326,2006-08-15,15,08,2006
2327,2006-08-16,16,08,2006
2328,2006-08-17,17,08,2006
2329,2006-08-18,18,08,2006
2330,2006-08-19,19,08,2006
2331,2006-08-20,20,08,2006
2332,2006-08-21,21,08,2006
2333,2006-08-22,22,08,2006
2334,2006-08-23,23,08,2006
2335,2006-08-24,24,08,2006
2336,2006-08-25,25,08,2006
2337,2006-08-26,26,08,2006
2338,2006-08-27,27,08,2006
2339,2006-08-28,28,08,2006
2340,2006-08-29,29,08,2006
2341,2006-08-30,30,08,2006
2342,2006-08-31,31,08,2006
2343,2006-09-01,01,09,2006
2344,2006-09-02,02,09,2006
2345,2006-09-03,03,09,2006
2346,2006-09-04,04,09,2006
2347,2006-09-05,05,09,2006
2348,2006-09-06,06,09,2006
2349,2006-09-07,07,09,2006
2350,2006-09-08,08,09,2006
2351,2006-09-09,09,09,2006
2352,2006-09-10,10,09,2006
2353,2006-09-11,11,09,2006
2354,2006-09-12,12,09,2006
2355,2006-09-13,13,09,2006
2356,2006-09-14,14,09,2006
2357,2006-09-15,15,09,2006
2358,2006-09-16,16,09,2006
2359,2006-09-17,17,09,2006
2360,2006-09-18,18,09,2006
2361,2006-09-19,19,09,2006
2362,2006-09-20,20,09,2006
2363,2006-09-21,21,09,2006
2364,2006-09-22,22,09,2006
2365,2006-09-23,23,09,2006
2366,2006-09-24,24,09,2006
2367,2006-09-25,25,09,2006
2368,2006-09-26,26,09,2006
2369,2006-09-27,27,09,2006
2370,2006-09-28,28,09,2006
2371,2006-09-29,29,09,2006
2372,2006-09-30,30,09,2006
2373,2006-10-01,01,10,2006
2374,2006-10-02,02,10,2006
2375,2006-10-03,03,10,2006
2376,2006-10-04,04,10,2006
2377,2006-10-05,05,10,2006
2378,2006-10-06,06,10,2006
2379,2006-10-07,07,10,2006
2380,2006-10-08,08,10,2006
2381,2006-10-09,09,10,2006
2382,2006-10-10,10,10,2006
2383,2006-10-11,11,10,2006
2384,2006-10-12,12,10,2006
2385,2006-10-13,13,10,2006
2386,2006-10-14,14,10,2006
2387,2006-10-15,15,10,2006
2388,2006-10-16,16,10,2006
2389,2006-10-17,17,10,2006
2390,2006-10-18,18,10,2006
2391,2006-10-19,19,10,2006
2392,2006-10-20,20,10,2006
2393,2006-10-21,21,10,2006
2394,2006-10-22,22,10,2006
2395,2006-10-23,23,10,2006
2396,2006-10-24,24,10,2006
2397,2006-10-25,25,10,2006
2398,2006-10-26,26,10,2006
2399,2006-10-27,27,10,2006
2400,2006-10-28,28,10,2006
2401,2006-10-29,29,10,2006
2402,2006-10-30,30,10,2006
2403,2006-10-31,31,10,2006
2404,2006-11-01,01,11,2006
2405,2006-11-02,02,11,2006
2406,2006-11-03,03,11,2006
2407,2006-11-04,04,11,2006
2408,2006-11-05,05,11,2006
2409,2006-11-06,06,11,2006
2410,2006-11-07,07,11,2006
2411,2006-11-08,08,11,2006
2412,2006-11-09,09,11,2006
2413,2006-11-10,10,11,2006
2414,2006-11-11,11,11,2006
2415,2006-11-12,12,11,2006
2416,2006-11-13,13,11,2006
2417,2006-11-14,14,11,2006
2418,2006-11-15,15,11,2006
2419,2006-11-16,16,11,2006
2420,2006-11-17,17,11,2006
2421,2006-11-18,18,11,2006
2422,2006-11-19,19,11,2006
2423,2006-11-20,20,11,2006
2424,2006-11-21,21,11,2006
2425,2006-11-22,22,11,2006
2426,2006-11-23,23,11,2006
2427,2006-11-24,24,11,2006
2428,2006-11-25,25,11,2006
2429,2006-11-26,26,11,2006
2430,2006-11-27,27,11,2006
2431,2006-11-28,28,11,2006
2432,2006-11-29,29,11,2006
2433,2006-11-30,30,11,2006
2434,2006-12-01,01,12,2006
2435,2006-12-02,02,12,2006
2436,2006-12-03,03,12,2006
2437,2006-12-04,04,12,2006
2438,2006-12-05,05,12,2006
2439,2006-12-06,06,12,2006
2440,2006-12-07,07,12,2006
2441,2006-12-08,08,12,2006
2442,2006-12-09,09,12,2006
2443,2006-12-10,10,12,2006
2444,2006-12-11,11,12,2006
2445,2006-12-12,12,12,2006
2446,2006-12-13,13,12,2006
2447,2006-12-14,14,12,2006
2448,2006-12-15,15,12,2006
2449,2006-12-16,16,12,2006
2450,2006-12-17,17,12,2006
2451,2006-12-18,18,12,2006
2452,2006-12-19,19,12,2006
2453,2006-12-20,20,12,2006
2454,2006-12-21,21,12,2006
2455,2006-12-22,22,12,2006
2456,2006-12-23,23,12,2006
2457,2006-12-24,24,12,2006
2458,2006-12-25,25,12,2006
2459,2006-12-26,26,12,2006
2460,2006-12-27,27,12,2006
2461,2006-12-28,28,12,2006
2462,2006-12-29,29,12,2006
2463,2006-12-30,30,12,2006
2464,2006-12-31,31,12,2006
2465,2007-01-01,01,01,2007
2466,2007-01-02,02,01,2007
2467,2007-01-03,03,01,2007
2468,2007-01-04,04,01,2007
2469,2007-01-05,05,01,2007
2470,2007-01-06,06,01,2007
2471,2007-01-07,07,01,2007
2472,2007-01-08,08,01,2007
2473,2007-01-09,09,01,2007
2474,2007-01-10,10,01,2007
2475,2007-01-11,11,01,2007
2476,2007-01-12,12,01,2007
2477,2007-01-13,13,01,2007
2478,2007-01-14,14,01,2007
2479,2007-01-15,15,01,2007
2480,2007-01-16,16,01,2007
2481,2007-01-17,17,01,2007
2482,2007-01-18,18,01,2007
2483,2007-01-19,19,01,2007
2484,2007-01-20,20,01,2007
2485,2007-01-21,21,01,2007
2486,2007-01-22,22,01,2007
2487,2007-01-23,23,01,2007
2488,2007-01-24,24,01,2007
2489,2007-01-25,25,01,2007
2490,2007-01-26,26,01,2007
2491,2007-01-27,27,01,2007
2492,2007-01-28,28,01,2007
2493,2007-01-29,29,01,2007
2494,2007-01-30,30,01,2007
2495,2007-01-31,31,01,2007
2496,2007-02-01,01,02,2007
2497,2007-02-02,02,02,2007
2498,2007-02-03,03,02,2007
2499,2007-02-04,04,02,2007
2500,2007-02-05,05,02,2007
2501,2007-02-06,06,02,2007
2502,2007-02-07,07,02,2007
2503,2007-02-08,08,02,2007
2504,2007-02-09,09,02,2007
2505,2007-02-10,10,02,2007
2506,2007-02-11,11,02,2007
2507,2007-02-12,12,02,2007
2508,2007-02-13,13,02,2007
2509,2007-02-14,14,02,2007
2510,2007-02-15,15,02,2007
2511,2007-02-16,16,02,2007
2512,2007-02-17,17,02,2007
2513,2007-02-18,18,02,2007
2514,2007-02-19,19,02,2007
2515,2007-02-20,20,02,2007
2516,2007-02-21,21,02,2007
2517,2007-02-22,22,02,2007
2518,2007-02-23,23,02,2007
2519,2007-02-24,24,02,2007
2520,2007-02-25,25,02,2007
2521,2007-02-26,26,02,2007
2522,2007-02-27,27,02,2007
2523,2007-02-28,28,02,2007
2524,2007-03-01,01,03,2007
2525,2007-03-02,02,03,2007
2526,2007-03-03,03,03,2007
2527,2007-03-04,04,03,2007
2528,2007-03-05,05,03,2007
2529,2007-03-06,06,03,2007
2530,2007-03-07,07,03,2007
2531,2007-03-08,08,03,2007
2532,2007-03-09,09,03,2007
2533,2007-03-10,10,03,2007
2534,2007-03-11,11,03,2007
2535,2007-03-12,12,03,2007
2536,2007-03-13,13,03,2007
2537,2007-03-14,14,03,2007
2538,2007-03-15,15,03,2007
2539,2007-03-16,16,03,2007
2540,2007-03-17,17,03,2007
2541,2007-03-18,18,03,2007
2542,2007-03-19,19,03,2007
2543,2007-03-20,20,03,2007
2544,2007-03-21,21,03,2007
2545,2007-03-22,22,03,2007
2546,2007-03-23,23,03,2007
2547,2007-03-24,24,03,2007
2548,2007-03-25,25,03,2007
2549,2007-03-26,26,03,2007
2550,2007-03-27,27,03,2007
2551,2007-03-28,28,03,2007
2552,2007-03-29,29,03,2007
2553,2007-03-30,30,03,2007
2554,2007-03-31,31,03,2007
2555,2007-04-01,01,04,2007
2556,2007-04-02,02,04,2007
2557,2007-04-03,03,04,2007
2558,2007-04-04,04,04,2007
2559,2007-04-05,05,04,2007
2560,2007-04-06,06,04,2007
2561,2007-04-07,07,04,2007
2562,2007-04-08,08,04,2007
2563,2007-04-09,09,04,2007
2564,2007-04-10,10,04,2007
2565,2007-04-11,11,04,2007
2566,2007-04-12,12,04,2007
2567,2007-04-13,13,04,2007
2568,2007-04-14,14,04,2007
2569,2007-04-15,15,04,2007
2570,2007-04-16,16,04,2007
2571,2007-04-17,17,04,2007
2572,2007-04-18,18,04,2007
2573,2007-04-19,19,04,2007
2574,2007-04-20,20,04,2007
2575,2007-04-21,21,04,2007
2576,2007-04-22,22,04,2007
2577,2007-04-23,23,04,2007
2578,2007-04-24,24,04,2007
2579,2007-04-25,25,04,2007
2580,2007-04-26,26,04,2007
2581,2007-04-27,27,04,2007
2582,2007-04-28,28,04,2007
2583,2007-04-29,29,04,2007
2584,2007-04-30,30,04,2007
2585,2007-05-01,01,05,2007
2586,2007-05-02,02,05,2007
2587,2007-05-03,03,05,2007
2588,2007-05-04,04,05,2007
2589,2007-05-05,05,05,2007
2590,2007-05-06,06,05,2007
2591,2007-05-07,07,05,2007
2592,2007-05-08,08,05,2007
2593,2007-05-09,09,05,2007
2594,2007-05-10,10,05,2007
2595,2007-05-11,11,05,2007
2596,2007-05-12,12,05,2007
2597,2007-05-13,13,05,2007
2598,2007-05-14,14,05,2007
2599,2007-05-15,15,05,2007
2600,2007-05-16,16,05,2007
2601,2007-05-17,17,05,2007
2602,2007-05-18,18,05,2007
2603,2007-05-19,19,05,2007
2604,2007-05-20,20,05,2007
2605,2007-05-21,21,05,2007
2606,2007-05-22,22,05,2007
2607,2007-05-23,23,05,2007
2608,2007-05-24,24,05,2007
2609,2007-05-25,25,05,2007
2610,2007-05-26,26,05,2007
2611,2007-05-27,27,05,2007
2612,2007-05-28,28,05,2007
2613,2007-05-29,29,05,2007
2614,2007-05-30,30,05,2007
2615,2007-05-31,31,05,2007
2616,2007-06-01,01,06,2007
2617,2007-06-02,02,06,2007
2618,2007-06-03,03,06,2007
2619,2007-06-04,04,06,2007
2620,2007-06-05,05,06,2007
2621,2007-06-06,06,06,2007
2622,2007-06-07,07,06,2007
2623,2007-06-08,08,06,2007
2624,2007-06-09,09,06,2007
2625,2007-06-10,10,06,2007
2626,2007-06-11,11,06,2007
2627,2007-06-12,12,06,2007
2628,2007-06-13,13,06,2007
2629,2007-06-14,14,06,2007
2630,2007-06-15,15,06,2007
2631,2007-06-16,16,06,2007
2632,2007-06-17,17,06,2007
2633,2007-06-18,18,06,2007
2634,2007-06-19,19,06,2007
2635,2007-06-20,20,06,2007
2636,2007-06-21,21,06,2007
2637,2007-06-22,22,06,2007
2638,2007-06-23,23,06,2007
2639,2007-06-24,24,06,2007
2640,2007-06-25,25,06,2007
2641,2007-06-26,26,06,2007
2642,2007-06-27,27,06,2007
2643,2007-06-28,28,06,2007
2644,2007-06-29,29,06,2007
2645,2007-06-30,30,06,2007
2646,2007-07-01,01,07,2007
2647,2007-07-02,02,07,2007
2648,2007-07-03,03,07,2007
2649,2007-07-04,04,07,2007
2650,2007-07-05,05,07,2007
2651,2007-07-06,06,07,2007
2652,2007-07-07,07,07,2007
2653,2007-07-08,08,07,2007
2654,2007-07-09,09,07,2007
2655,2007-07-10,10,07,2007
2656,2007-07-11,11,07,2007
2657,2007-07-12,12,07,2007
2658,2007-07-13,13,07,2007
2659,2007-07-14,14,07,2007
2660,2007-07-15,15,07,2007
2661,2007-07-16,16,07,2007
2662,2007-07-17,17,07,2007
2663,2007-07-18,18,07,2007
2664,2007-07-19,19,07,2007
2665,2007-07-20,20,07,2007
2666,2007-07-21,21,07,2007
2667,2007-07-22,22,07,2007
2668,2007-07-23,23,07,2007
2669,2007-07-24,24,07,2007
2670,2007-07-25,25,07,2007
2671,2007-07-26,26,07,2007
2672,2007-07-27,27,07,2007
2673,2007-07-28,28,07,2007
2674,2007-07-29,29,07,2007
2675,2007-07-30,30,07,2007
2676,2007-07-31,31,07,2007
2677,2007-08-01,01,08,2007
2678,2007-08-02,02,08,2007
2679,2007-08-03,03,08,2007
2680,2007-08-04,04,08,2007
2681,2007-08-05,05,08,2007
2682,2007-08-06,06,08,2007
2683,2007-08-07,07,08,2007
2684,2007-08-08,08,08,2007
2685,2007-08-09,09,08,2007
2686,2007-08-10,10,08,2007
2687,2007-08-11,11,08,2007
2688,2007-08-12,12,08,2007
2689,2007-08-13,13,08,2007
2690,2007-08-14,14,08,2007
2691,2007-08-15,15,08,2007
2692,2007-08-16,16,08,2007
2693,2007-08-17,17,08,2007
2694,2007-08-18,18,08,2007
2695,2007-08-19,19,08,2007
2696,2007-08-20,20,08,2007
2697,2007-08-21,21,08,2007
2698,2007-08-22,22,08,2007
2699,2007-08-23,23,08,2007
2700,2007-08-24,24,08,2007
2701,2007-08-25,25,08,2007
2702,2007-08-26,26,08,2007
2703,2007-08-27,27,08,2007
2704,2007-08-28,28,08,2007
2705,2007-08-29,29,08,2007
2706,2007-08-30,30,08,2007
2707,2007-08-31,31,08,2007
2708,2007-09-01,01,09,2007
2709,2007-09-02,02,09,2007
2710,2007-09-03,03,09,2007
2711,2007-09-04,04,09,2007
2712,2007-09-05,05,09,2007
2713,2007-09-06,06,09,2007
2714,2007-09-07,07,09,2007
2715,2007-09-08,08,09,2007
2716,2007-09-09,09,09,2007
2717,2007-09-10,10,09,2007
2718,2007-09-11,11,09,2007
2719,2007-09-12,12,09,2007
2720,2007-09-13,13,09,2007
2721,2007-09-14,14,09,2007
2722,2007-09-15,15,09,2007
2723,2007-09-16,16,09,2007
2724,2007-09-17,17,09,2007
2725,2007-09-18,18,09,2007
2726,2007-09-19,19,09,2007
2727,2007-09-20,20,09,2007
2728,2007-09-21,21,09,2007
2729,2007-09-22,22,09,2007
2730,2007-09-23,23,09,2007
2731,2007-09-24,24,09,2007
2732,2007-09-25,25,09,2007
2733,2007-09-26,26,09,2007
2734,2007-09-27,27,09,2007
2735,2007-09-28,28,09,2007
2736,2007-09-29,29,09,2007
2737,2007-09-30,30,09,2007
2738,2007-10-01,01,10,2007
2739,2007-10-02,02,10,2007
2740,2007-10-03,03,10,2007
2741,2007-10-04,04,10,2007
2742,2007-10-05,05,10,2007
2743,2007-10-06,06,10,2007
2744,2007-10-07,07,10,2007
2745,2007-10-08,08,10,2007
2746,2007-10-09,09,10,2007
2747,2007-10-10,10,10,2007
2748,2007-10-11,11,10,2007
2749,2007-10-12,12,10,2007
2750,2007-10-13,13,10,2007
2751,2007-10-14,14,10,2007
2752,2007-10-15,15,10,2007
2753,2007-10-16,16,10,2007
2754,2007-10-17,17,10,2007
2755,2007-10-18,18,10,2007
2756,2007-10-19,19,10,2007
2757,2007-10-20,20,10,2007
2758,2007-10-21,21,10,2007
2759,2007-10-22,22,10,2007
2760,2007-10-23,23,10,2007
2761,2007-10-24,24,10,2007
2762,2007-10-25,25,10,2007
2763,2007-10-26,26,10,2007
2764,2007-10-27,27,10,2007
2765,2007-10-28,28,10,2007
2766,2007-10-29,29,10,2007
2767,2007-10-30,30,10,2007
2768,2007-10-31,31,10,2007
2769,2007-11-01,01,11,2007
2770,2007-11-02,02,11,2007
2771,2007-11-03,03,11,2007
2772,2007-11-04,04,11,2007
2773,2007-11-05,05,11,2007
2774,2007-11-06,06,11,2007
2775,2007-11-07,07,11,2007
2776,2007-11-08,08,11,2007
2777,2007-11-09,09,11,2007
2778,2007-11-10,10,11,2007
2779,2007-11-11,11,11,2007
2780,2007-11-12,12,11,2007
2781,2007-11-13,13,11,2007
2782,2007-11-14,14,11,2007
2783,2007-11-15,15,11,2007
2784,2007-11-16,16,11,2007
2785,2007-11-17,17,11,2007
2786,2007-11-18,18,11,2007
2787,2007-11-19,19,11,2007
2788,2007-11-20,20,11,2007
2789,2007-11-21,21,11,2007
2790,2007-11-22,22,11,2007
2791,2007-11-23,23,11,2007
2792,2007-11-24,24,11,2007
2793,2007-11-25,25,11,2007
2794,2007-11-26,26,11,2007
2795,2007-11-27,27,11,2007
2796,2007-11-28,28,11,2007
2797,2007-11-29,29,11,2007
2798,2007-11-30,30,11,2007
2799,2007-12-01,01,12,2007
2800,2007-12-02,02,12,2007
2801,2007-12-03,03,12,2007
2802,2007-12-04,04,12,2007
2803,2007-12-05,05,12,2007
2804,2007-12-06,06,12,2007
2805,2007-12-07,07,12,2007
2806,2007-12-08,08,12,2007
2807,2007-12-09,09,12,2007
2808,2007-12-10,10,12,2007
2809,2007-12-11,11,12,2007
2810,2007-12-12,12,12,2007
2811,2007-12-13,13,12,2007
2812,2007-12-14,14,12,2007
2813,2007-12-15,15,12,2007
2814,2007-12-16,16,12,2007
2815,2007-12-17,17,12,2007
2816,2007-12-18,18,12,2007
2817,2007-12-19,19,12,2007
2818,2007-12-20,20,12,2007
2819,2007-12-21,21,12,2007
2820,2007-12-22,22,12,2007
2821,2007-12-23,23,12,2007
2822,2007-12-24,24,12,2007
2823,2007-12-25,25,12,2007
2824,2007-12-26,26,12,2007
2825,2007-12-27,27,12,2007
2826,2007-12-28,28,12,2007
2827,2007-12-29,29,12,2007
2828,2007-12-30,30,12,2007
2829,2007-12-31,31,12,2007
2830,2008-01-01,01,01,2008
2831,2008-01-02,02,01,2008
2832,2008-01-03,03,01,2008
2833,2008-01-04,04,01,2008
2834,2008-01-05,05,01,2008
2835,2008-01-06,06,01,2008
2836,2008-01-07,07,01,2008
2837,2008-01-08,08,01,2008
2838,2008-01-09,09,01,2008
2839,2008-01-10,10,01,2008
2840,2008-01-11,11,01,2008
2841,2008-01-12,12,01,2008
2842,2008-01-13,13,01,2008
2843,2008-01-14,14,01,2008
2844,2008-01-15,15,01,2008
2845,2008-01-16,16,01,2008
2846,2008-01-17,17,01,2008
2847,2008-01-18,18,01,2008
2848,2008-01-19,19,01,2008
2849,2008-01-20,20,01,2008
2850,2008-01-21,21,01,2008
2851,2008-01-22,22,01,2008
2852,2008-01-23,23,01,2008
2853,2008-01-24,24,01,2008
2854,2008-01-25,25,01,2008
2855,2008-01-26,26,01,2008
2856,2008-01-27,27,01,2008
2857,2008-01-28,28,01,2008
2858,2008-01-29,29,01,2008
2859,2008-01-30,30,01,2008
2860,2008-01-31,31,01,2008
2861,2008-02-01,01,02,2008
2862,2008-02-02,02,02,2008
2863,2008-02-03,03,02,2008
2864,2008-02-04,04,02,2008
2865,2008-02-05,05,02,2008
2866,2008-02-06,06,02,2008
2867,2008-02-07,07,02,2008
2868,2008-02-08,08,02,2008
2869,2008-02-09,09,02,2008
2870,2008-02-10,10,02,2008
2871,2008-02-11,11,02,2008
2872,2008-02-12,12,02,2008
2873,2008-02-13,13,02,2008
2874,2008-02-14,14,02,2008
2875,2008-02-15,15,02,2008
2876,2008-02-16,16,02,2008
2877,2008-02-17,17,02,2008
2878,2008-02-18,18,02,2008
2879,2008-02-19,19,02,2008
2880,2008-02-20,20,02,2008
2881,2008-02-21,21,02,2008
2882,2008-02-22,22,02,2008
2883,2008-02-23,23,02,2008
2884,2008-02-24,24,02,2008
2885,2008-02-25,25,02,2008
2886,2008-02-26,26,02,2008
2887,2008-02-27,27,02,2008
2888,2008-02-28,28,02,2008
2889,2008-02-29,29,02,2008
2890,2008-03-01,01,03,2008
2891,2008-03-02,02,03,2008
2892,2008-03-03,03,03,2008
2893,2008-03-04,04,03,2008
2894,2008-03-05,05,03,2008
2895,2008-03-06,06,03,2008
2896,2008-03-07,07,03,2008
2897,2008-03-08,08,03,2008
2898,2008-03-09,09,03,2008
2899,2008-03-10,10,03,2008
2900,2008-03-11,11,03,2008
2901,2008-03-12,12,03,2008
2902,2008-03-13,13,03,2008
2903,2008-03-14,14,03,2008
2904,2008-03-15,15,03,2008
2905,2008-03-16,16,03,2008
2906,2008-03-17,17,03,2008
2907,2008-03-18,18,03,2008
2908,2008-03-19,19,03,2008
2909,2008-03-20,20,03,2008
2910,2008-03-21,21,03,2008
2911,2008-03-22,22,03,2008
2912,2008-03-23,23,03,2008
2913,2008-03-24,24,03,2008
2914,2008-03-25,25,03,2008
2915,2008-03-26,26,03,2008
2916,2008-03-27,27,03,2008
2917,2008-03-28,28,03,2008
2918,2008-03-29,29,03,2008
2919,2008-03-30,30,03,2008
2920,2008-03-31,31,03,2008
2921,2008-04-01,01,04,2008
2922,2008-04-02,02,04,2008
2923,2008-04-03,03,04,2008
2924,2008-04-04,04,04,2008
2925,2008-04-05,05,04,2008
2926,2008-04-06,06,04,2008
2927,2008-04-07,07,04,2008
2928,2008-04-08,08,04,2008
2929,2008-04-09,09,04,2008
2930,2008-04-10,10,04,2008
2931,2008-04-11,11,04,2008
2932,2008-04-12,12,04,2008
2933,2008-04-13,13,04,2008
2934,2008-04-14,14,04,2008
2935,2008-04-15,15,04,2008
2936,2008-04-16,16,04,2008
2937,2008-04-17,17,04,2008
2938,2008-04-18,18,04,2008
2939,2008-04-19,19,04,2008
2940,2008-04-20,20,04,2008
2941,2008-04-21,21,04,2008
2942,2008-04-22,22,04,2008
2943,2008-04-23,23,04,2008
2944,2008-04-24,24,04,2008
2945,2008-04-25,25,04,2008
2946,2008-04-26,26,04,2008
2947,2008-04-27,27,04,2008
2948,2008-04-28,28,04,2008
2949,2008-04-29,29,04,2008
2950,2008-04-30,30,04,2008
2951,2008-05-01,01,05,2008
2952,2008-05-02,02,05,2008
2953,2008-05-03,03,05,2008
2954,2008-05-04,04,05,2008
2955,2008-05-05,05,05,2008
2956,2008-05-06,06,05,2008
2957,2008-05-07,07,05,2008
2958,2008-05-08,08,05,2008
2959,2008-05-09,09,05,2008
2960,2008-05-10,10,05,2008
2961,2008-05-11,11,05,2008
2962,2008-05-12,12,05,2008
2963,2008-05-13,13,05,2008
2964,2008-05-14,14,05,2008
2965,2008-05-15,15,05,2008
2966,2008-05-16,16,05,2008
2967,2008-05-17,17,05,2008
2968,2008-05-18,18,05,2008
2969,2008-05-19,19,05,2008
2970,2008-05-20,20,05,2008
2971,2008-05-21,21,05,2008
2972,2008-05-22,22,05,2008
2973,2008-05-23,23,05,2008
2974,2008-05-24,24,05,2008
2975,2008-05-25,25,05,2008
2976,2008-05-26,26,05,2008
2977,2008-05-27,27,05,2008
2978,2008-05-28,28,05,2008
2979,2008-05-29,29,05,2008
2980,2008-05-30,30,05,2008
2981,2008-05-31,31,05,2008
2982,2008-06-01,01,06,2008
2983,2008-06-02,02,06,2008
2984,2008-06-03,03,06,2008
2985,2008-06-04,04,06,2008
2986,2008-06-05,05,06,2008
2987,2008-06-06,06,06,2008
2988,2008-06-07,07,06,2008
2989,2008-06-08,08,06,2008
2990,2008-06-09,09,06,2008
2991,2008-06-10,10,06,2008
2992,2008-06-11,11,06,2008
2993,2008-06-12,12,06,2008
2994,2008-06-13,13,06,2008
2995,2008-06-14,14,06,2008
2996,2008-06-15,15,06,2008
2997,2008-06-16,16,06,2008
2998,2008-06-17,17,06,2008
2999,2008-06-18,18,06,2008
3000,2008-06-19,19,06,2008
3001,2008-06-20,20,06,2008
3002,2008-06-21,21,06,2008
3003,2008-06-22,22,06,2008
3004,2008-06-23,23,06,2008
3005,2008-06-24,24,06,2008
3006,2008-06-25,25,06,2008
3007,2008-06-26,26,06,2008
3008,2008-06-27,27,06,2008
3009,2008-06-28,28,06,2008
3010,2008-06-29,29,06,2008
3011,2008-06-30,30,06,2008
3012,2008-07-01,01,07,2008
3013,2008-07-02,02,07,2008
3014,2008-07-03,03,07,2008
3015,2008-07-04,04,07,2008
3016,2008-07-05,05,07,2008
3017,2008-07-06,06,07,2008
3018,2008-07-07,07,07,2008
3019,2008-07-08,08,07,2008
3020,2008-07-09,09,07,2008
3021,2008-07-10,10,07,2008
3022,2008-07-11,11,07,2008
3023,2008-07-12,12,07,2008
3024,2008-07-13,13,07,2008
3025,2008-07-14,14,07,2008
3026,2008-07-15,15,07,2008
3027,2008-07-16,16,07,2008
3028,2008-07-17,17,07,2008
3029,2008-07-18,18,07,2008
3030,2008-07-19,19,07,2008
3031,2008-07-20,20,07,2008
3032,2008-07-21,21,07,2008
3033,2008-07-22,22,07,2008
3034,2008-07-23,23,07,2008
3035,2008-07-24,24,07,2008
3036,2008-07-25,25,07,2008
3037,2008-07-26,26,07,2008
3038,2008-07-27,27,07,2008
3039,2008-07-28,28,07,2008
3040,2008-07-29,29,07,2008
3041,2008-07-30,30,07,2008
3042,2008-07-31,31,07,2008
3043,2008-08-01,01,08,2008
3044,2008-08-02,02,08,2008
3045,2008-08-03,03,08,2008
3046,2008-08-04,04,08,2008
3047,2008-08-05,05,08,2008
3048,2008-08-06,06,08,2008
3049,2008-08-07,07,08,2008
3050,2008-08-08,08,08,2008
3051,2008-08-09,09,08,2008
3052,2008-08-10,10,08,2008
3053,2008-08-11,11,08,2008
3054,2008-08-12,12,08,2008
3055,2008-08-13,13,08,2008
3056,2008-08-14,14,08,2008
3057,2008-08-15,15,08,2008
3058,2008-08-16,16,08,2008
3059,2008-08-17,17,08,2008
3060,2008-08-18,18,08,2008
3061,2008-08-19,19,08,2008
